Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Cooking Oil,Bebe Bob,chicken,"37, Golden Square, SW1 4, London",SW1 4,,https://bebebob.com/,51.5120772,-0.1372449,OpenStreetMap,False,,
HIGH,Cooking Oil,Ben's Fish and Chips,fish_and_chips,"200, Shaftesbury Avenue, SW1 4, London",SW1 4,,,51.5154367,-0.1265953,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Chicken King,fast_food,"125, Boscobel Street, W2 0, London",W2 0,+44 20 7723 1441,,51.5227049,-0.1733446,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Chicken King,fast_food,"125, Boscobel Street, W2 3, London",W2 3,+44 20 7723 1441,,51.5227049,-0.1733446,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Chicken King,fast_food,"125, Boscobel Street, W2 4, London",W2 4,+44 20 7723 1441,,51.5227049,-0.1733446,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Chicken King,fast_food,"125, Boscobel Street, W2 5, London",W2 5,+44 20 7723 1441,,51.5227049,-0.1733446,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Chicken King,fast_food,"125, Boscobel Street, W2 6, London",W2 6,+44 20 7723 1441,,51.5227049,-0.1733446,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Chicken King,fast_food,"125, Boscobel Street, W2 7, London",W2 7,+44 20 7723 1441,,51.5227049,-0.1733446,OpenStreetMap,False,,
HIGH,Cooking Oil,Best Chicken King,fast_food,"125, Boscobel Street, W2 9, London",W2 9,+44 20 7723 1441,,51.5227049,-0.1733446,OpenStreetMap,False,,
HIGH,Cooking Oil,BestMart,sandwich,"Coventry Street, SW1 4, London",SW1 4,,,51.5103901,-0.1325593,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 1, London",WC2 1,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 1, London",WC2 1,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 2, London",WC2 2,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 2, London",WC2 2,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 3, London",WC2 3,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 3, London",WC2 3,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 4, London",WC2 4,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 4, London",WC2 4,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 5, London",WC2 5,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 5, London",WC2 5,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 6, London",WC2 6,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 6, London",WC2 6,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 7, London",WC2 7,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 7, London",WC2 7,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 8, London",WC2 8,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 8, London",WC2 8,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,sandwich,"1–6, Essex Street, WC2 9, London",WC2 9,,,51.5127996,-0.1131874,OpenStreetMap,False,,
HIGH,Cooking Oil,Birley Sandwiches,fast_food,"1A, Great New Street, WC2 9, London",WC2 9,,,51.5161791,-0.1083193,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 1, London",WC2 1,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 2, London",WC2 2,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 3, London",WC2 3,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 4, London",WC2 4,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 5, London",WC2 5,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 6, London",WC2 6,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 7, London",WC2 7,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 8, London",WC2 8,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Bivio Deli,fast_food,"WC2 9, London",WC2 9,,,51.5156486,-0.1121349,OpenStreetMap,False,,
HIGH,Cooking Oil,Blacklock Chop House,burger;grill;international;steak_house,"16a, Bedford Street, SW1 4, London",SW1 4,+44 20 3034 1394,https://theblacklock.com/,51.5106702,-0.1246994,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 1, London",WC2 1,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 2, London",WC2 2,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 3, London",WC2 3,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 4, London",WC2 4,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 5, London",WC2 5,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 6, London",WC2 6,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 7, London",WC2 7,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 8, London",WC2 8,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Brunel the Sandwich Shop,sandwich,"WC2 9, London",WC2 9,,,51.5131185,-0.1131689,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"SW1 4, London",SW1 4,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 1, London",WC2 1,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 2, London",WC2 2,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 3, London",WC2 3,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 4, London",WC2 4,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 5, London",WC2 5,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 6, London",WC2 6,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 7, London",WC2 7,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 8, London",WC2 8,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Buns & Buns,burger,"WC2 9, London",WC2 9,,https://www.bunsandbuns.com/,51.5121171,-0.1228144,OpenStreetMap,False,,
HIGH,Cooking Oil,Bunsik,fast_food,"19, Villiers Street, SW1 4, London",SW1 4,,,51.5083126,-0.1239661,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Beyond,burger,"10, Old Compton Street, SW1 4, London",SW1 4,,https://www.burgerandbeyond.co.uk/,51.5138356,-0.1300539,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"26, Binney Street, W1 0, London",W1 0,+44 20 7495 8514,https://www.burgerandlobster.com,51.5139474,-0.1506949,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"26, Binney Street, W1 5, London",W1 5,+44 20 7495 8514,https://www.burgerandlobster.com,51.5139474,-0.1506949,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"26, Binney Street, W1 6, London",W1 6,+44 20 7495 8514,https://www.burgerandlobster.com,51.5139474,-0.1506949,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"26, Binney Street, W1 7, London",W1 7,+44 20 7495 8514,https://www.burgerandlobster.com,51.5139474,-0.1506949,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"26, Binney Street, W1 8, London",W1 8,+44 20 7495 8514,https://www.burgerandlobster.com,51.5139474,-0.1506949,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"26, Binney Street, W1 9, London",W1 9,+44 20 7495 8514,https://www.burgerandlobster.com,51.5139474,-0.1506949,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"10, Wardour Street, SW1 4, London",SW1 4,+44 20 3205 8963,https://www.burgerandlobster.com/en/location/leicestersquare,51.5110319,-0.1315618,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger & Lobster,burger;seafood,"36-38, Dean Street, SW1 4, London",SW1 4,+44 20 7432 4800,https://www.burgerandlobster.com/,51.5134979,-0.132175,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"17-19, SW1 4, London",SW1 4,,,51.510912,-0.1294345,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"W2 3, London",W2 3,,,51.5166074,-0.1766853,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"W2 4, London",W2 4,,,51.5166074,-0.1766853,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"W2 5, London",W2 5,,,51.5166074,-0.1766853,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Melcombe Place, W2 5, London",W2 5,,,51.5225731,-0.1635163,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"W2 6, London",W2 6,,,51.5166074,-0.1766853,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"Melcombe Place, W2 6, London",W2 6,,,51.5225731,-0.1635163,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 1, London",WC2 1,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 2, London",WC2 2,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 3, London",WC2 3,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 4, London",WC2 4,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 5, London",WC2 5,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 6, London",WC2 6,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 7, London",WC2 7,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 8, London",WC2 8,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burger King,burger,"117, Kingsway, WC2 9, London",WC2 9,,,51.5167634,-0.1201895,OpenStreetMap,False,,
HIGH,Cooking Oil,Burgeri,burger,"22, Great Marlborough Street, SW1 4, London",SW1 4,,https://burgeri.co.uk/,51.514342,-0.139678,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron,burger,"1a, St Giles High Street, SW1 4, London",SW1 4,,,51.5158122,-0.1269754,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 1, London",WC2 1,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 2, London",WC2 2,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 3, London",WC2 3,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 4, London",WC2 4,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 5, London",WC2 5,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 6, London",WC2 6,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 7, London",WC2 7,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 8, London",WC2 8,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Byron Burgers,burger,"33-35, Wellington Street, WC2 9, London",WC2 9,,https://www.byronhamburgers.com,51.5120973,-0.1207484,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Helen,fast_food,"105A, Edgware Road, W2 3, London",W2 3,,,51.516365,-0.1652032,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Helen,fast_food,"105A, Edgware Road, W2 4, London",W2 4,,,51.516365,-0.1652032,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Helen,fast_food,"105A, Edgware Road, W2 5, London",W2 5,,,51.516365,-0.1652032,OpenStreetMap,False,,
HIGH,Cooking Oil,Cafe Helen,fast_food,"105A, Edgware Road, W2 6, London",W2 6,,,51.516365,-0.1652032,OpenStreetMap,False,,
HIGH,Cooking Oil,Canaletto Bar,fast_food,"SW1 4, London",SW1 4,,,51.5123023,-0.1375776,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, SW1 4, London",SW1 4,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 1, London",WC2 1,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 2, London",WC2 2,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 3, London",WC2 3,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 4, London",WC2 4,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 5, London",WC2 5,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 6, London",WC2 6,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 7, London",WC2 7,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 8, London",WC2 8,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Casa Manolo,fast_food,"99, Strand, WC2 9, London",WC2 9,,,51.5106215,-0.1206792,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 0, London",SW1 0,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 1, London",SW1 1,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 3, London",SW1 3,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 5, London",SW1 5,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 6, London",SW1 6,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 7, London",SW1 7,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 8, London",SW1 8,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Cask,burger,"6, Charlwood Street, SW1 9, London",SW1 9,,https://www.caskpubandkitchen.com/,51.491093,-0.1373223,OpenStreetMap,False,,
HIGH,Cooking Oil,Ceconi's,pizza,"19-21, Old Compton Street, SW1 4, London",SW1 4,,,51.5132484,-0.1308116,OpenStreetMap,False,,
HIGH,Cooking Oil,Cheatmeals,burger,"12, Moor Street, SW1 4, London",SW1 4,+44 20 7287 7083,https://www.cheatmeals.co.uk/location/soho,51.5135887,-0.1300519,OpenStreetMap,False,,
HIGH,Cooking Oil,Checkpoint,kebab,"87, Dean Street, SW1 4, London",SW1 4,+44 20 7434 3352,,51.5147255,-0.1333222,OpenStreetMap,False,,
HIGH,Cooking Oil,Chequers Sandwich Bar,sandwich,"47, Bedford Street, SW1 4, London",SW1 4,+44 20 7836 6000,,51.5100441,-0.1236334,OpenStreetMap,False,,
HIGH,Cooking Oil,Chick N Sours,chicken,"1A, Earlham Street, SW1 4, London",SW1 4,,,51.5136579,-0.1282018,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"135, Praed Street, W2 3, London",W2 3,,https://chickencottage.com/chicken-cottage-paddington-praed-street/,51.5164592,-0.1737517,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"135, Praed Street, W2 4, London",W2 4,,https://chickencottage.com/chicken-cottage-paddington-praed-street/,51.5164592,-0.1737517,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"135, Praed Street, W2 5, London",W2 5,,https://chickencottage.com/chicken-cottage-paddington-praed-street/,51.5164592,-0.1737517,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Cottage,chicken,"135, Praed Street, W2 6, London",W2 6,,https://chickencottage.com/chicken-cottage-paddington-praed-street/,51.5164592,-0.1737517,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 1, London",WC2 1,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 2, London",WC2 2,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 3, London",WC2 3,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 4, London",WC2 4,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 5, London",WC2 5,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 6, London",WC2 6,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 7, London",WC2 7,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 8, London",WC2 8,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Hub,chicken,"WC2 9, London",WC2 9,,,51.5175421,-0.1219068,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Inn,chicken,"362, Edgware Road, W2 0, London",W2 0,,,51.5215552,-0.17183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Inn,chicken,"362, Edgware Road, W2 3, London",W2 3,,,51.5215552,-0.17183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Inn,chicken,"362, Edgware Road, W2 4, London",W2 4,,,51.5215552,-0.17183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Inn,chicken,"362, Edgware Road, W2 5, London",W2 5,,,51.5215552,-0.17183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Inn,chicken,"362, Edgware Road, W2 6, London",W2 6,,,51.5215552,-0.17183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Inn,chicken,"362, Edgware Road, W2 7, London",W2 7,,,51.5215552,-0.17183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Inn,chicken,"362, Edgware Road, W2 9, London",W2 9,,,51.5215552,-0.17183,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 0, London",SW1 0,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 1, London",SW1 1,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 3, London",SW1 3,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 5, London",SW1 5,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 6, London",SW1 6,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 7, London",SW1 7,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 8, London",SW1 8,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Joint,chicken,"78, Wilton Road, SW1 9, London",SW1 9,,,51.4926141,-0.1401311,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,burger;chicken,"134, Baker Street, W1 0, London",W1 0,,https://chickenshop.com/locations/baker-street/,51.5218393,-0.1571916,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,burger;chicken,"134, Baker Street, W1 5, London",W1 5,,https://chickenshop.com/locations/baker-street/,51.5218393,-0.1571916,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,burger;chicken,"134, Baker Street, W1 6, London",W1 6,,https://chickenshop.com/locations/baker-street/,51.5218393,-0.1571916,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,burger;chicken,"134, Baker Street, W1 7, London",W1 7,,https://chickenshop.com/locations/baker-street/,51.5218393,-0.1571916,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,burger;chicken,"134, Baker Street, W1 8, London",W1 8,,https://chickenshop.com/locations/baker-street/,51.5218393,-0.1571916,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,burger;chicken,"134, Baker Street, W1 9, London",W1 9,,https://chickenshop.com/locations/baker-street/,51.5218393,-0.1571916,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,chicken,"187, Wardour Street, SW1 4, London",SW1 4,+44 7983 358020,https://chickenshop.com/,51.5153355,-0.1356034,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,restaurant,"199-206, High Holborn, WC2 1, London",WC2 1,+44 20 7661 3040,https://www.chickenshop.com/,51.5171399,-0.1223476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,restaurant,"199-206, High Holborn, WC2 2, London",WC2 2,+44 20 7661 3040,https://www.chickenshop.com/,51.5171399,-0.1223476,OpenStreetMap,False,,
HIGH,Cooking Oil,Chicken Shop,restaurant,"199-206, High Holborn, WC2 3, London",WC2 3,+44 20 7661 3040,https://www.chickenshop.com/,51.5171399,-0.1223476,OpenStreetMap,False,,
